node_id,lat,lon,addr:housenumber,addr:postcode,addr:street,building,building:levels,denomination,historic,landuse,leisure,tourism,sport,area
204736403,36.1660984,-115.1409843,,,,,,,,,,,,7.32E-08
204736406,36.1670769,-115.1410362,,,,,,,,,,,,5.15E-08
204860795,40.1075439,-3.3881168,,28380,,church,,catholic,,,,,,
204954617,35.5849603,-105.224054,,,,,,,,,,,,1.04E-08
204954618,35.5847484,-105.223812,,,,,,,,,,,,1.27E-08
204954619,35.5852904,-105.2224279,,,,,,,,,,,,5.00E-09
204954620,35.5858592,-105.221704,,,,,,,,,,,,1.24E-08
204954621,35.5853731,-105.2217432,,,,,,,,,,,,2.19E-08
204954622,35.5854075,-105.2225543,,,,,,,,,,,,2.37E-08
205757163,40.1073895,-3.3876009,25,,Plaza Mayor,,,,,,,,,
206020990,40.1075359,-3.3810761,,,,,,,,,,,,
206021002,40.1080385,-3.3812558,,,,,,,,,,,,
206021046,40.1082077,-3.3813175,,,,,,,,,,,,
206021127,40.1084467,-3.3814019,,,,,,,,,,,,
206021150,40.1086467,-3.3814449,,,,,,,,,,,,
206128504,36.1727902,-115.1412494,300,89101,East Stewart Avenue,,3,,,,,museum,,9.54E-08
206128505,36.1670538,-115.1402408,,,,,,,,,,,,1.04E-08
206128506,36.1720666,-115.1421133,,,,,,,,,,,,2.84E-08
206128508,36.1716804,-115.1422971,,,,,,,,,,,,6.05E-08
206128510,36.1723954,-115.1425219,,,,parking,,,,,,,,3.77E-07
206128511,36.167163,-115.1399364,,,,,,,,,,,,3.17E-08
206128512,36.1718545,-115.1427029,,,,,,,,,,,,1.70E-08
206128514,36.1719157,-115.1422125,,,,,,,,,,,,1.14E-07
206128515,36.1685717,-115.1399316,,,,,,,,,,,,8.93E-09
206128517,36.1683705,-115.1402131,,,,,,,,,,,,6.44E-08
206128518,36.1717594,-115.1425069,,,,,,,,,,,,3.35E-08
206128520,36.1718117,-115.1414886,,,,,,,,,,hotel,,4.90E-07
206128525,36.1683286,-115.140819,,,,,,,,,,,,3.15E-07
206147645,36.1665263,-115.1430191,,,,,,,,,,,,3.92E-07
206147647,36.1674407,-115.1428767,,,,,,,,,,,,9.27E-08
206147648,36.1650169,-115.1426967,,,,,,,,,,,,4.21E-07
206147649,36.1679401,-115.1395375,,,,,,,,,,,,1.29E-08
206147650,36.1675543,-115.1423204,,,,,,,,,,,,9.26E-09
206147651,36.1662366,-115.1401218,,,,,,,,,,,,7.37E-08
206147652,36.167636,-115.1419907,,,,,,,,,,,,5.20E-08
206147653,36.1668284,-115.1396974,,,,,,,,,,,,2.47E-08
206147654,36.166717,-115.1398161,,,,,,,,,,,,6.49E-08
206147655,36.1695887,-115.1385779,,,,,,,,,,,,9.83E-08
206147656,36.1672124,-115.1424076,,,,,,,,,,,,5.24E-08
206147657,36.1698777,-115.1395294,150,89101,North Las Vegas Boulevard,mixed_use,,,,,,,,3.30E-07
206151446,36.1698106,-115.1453628,129,89101,Fremont Street,hotel,,,,,,hotel,,1.95E-06
206151448,36.1691813,-115.1460191,,,,,,,,,,,,3.05E-07
206151450,36.1704462,-115.1460115,,,,,,,,,,,,1.78E-07
206151451,36.1695807,-115.1466791,,,,parking,,,,,,,,4.48E-07
206151453,36.1692487,-115.145437,,,,parking,,,,,,,,3.40E-07
206151455,36.1703149,-115.1450174,,,,,,,,,,,,6.92E-09
206151457,36.1701155,-115.1448904,,,,,,,,,,,,2.09E-07
206151459,36.1704887,-115.1452369,,,,,,,,,,,,1.27E-07
